Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time,Meta_trial,Participant_age
96,1,0,0,1,2,4.001113199999963,47.0,9,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
97,1,1,1,1,2,4.250926700000036,-34.0,7,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
98,1,1,1,1,2,1.1002384000000802,-11.5,23,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
99,1,1,1,1,2,1.2998159000001124,-56.5,21,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
100,1,1,1,1,2,1.133439400000043,38.0,13,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
101,1,1,1,1,2,3.6671885999999176,38.0,7,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
102,1,1,1,1,2,0.8843982999999298,33.5,15,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
103,2,0,3,0,4,4.816609099999823,42.5,16,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
104,2,2,1,0,4,1.8666516000000684,2.0,0,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
105,2,0,0,1,4,10.516910499999994,-43.0,22,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
106,2,1,2,0,4,8.150610700000016,-65.5,1,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
107,2,1,0,0,4,10.382607700000108,-83.5,6,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
108,2,3,2,0,4,1.8496170999999322,-52.0,18,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
109,2,1,1,1,4,4.766203800000085,15.5,18,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
110,2,0,0,1,4,2.033453699999882,-34.0,14,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
111,2,3,3,1,4,3.566898700000138,47.0,12,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
112,2,2,0,0,4,1.1839972000000216,-29.5,6,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
113,2,2,2,1,4,5.450024500000154,-34.0,22,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
114,2,3,3,1,4,1.3505294999999933,78.5,24,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
115,2,3,3,1,4,1.901000300000078,78.5,8,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
116,2,2,2,1,4,1.4660968999999113,-79.0,7,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
117,2,1,1,1,4,3.150440799999842,56.0,7,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
118,2,3,3,1,4,2.1838754999998855,60.5,5,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
119,2,3,3,1,4,1.5000078000000485,56.0,13,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
120,2,2,0,0,4,1.5169296999999915,-65.5,3,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
121,2,0,0,1,4,4.333446500000036,-70.0,5,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
122,2,0,0,1,4,1.484564900000123,-56.5,11,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
123,2,0,0,1,4,2.7836888000001636,-65.5,13,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
124,2,1,1,1,4,5.8996117000001504,56.0,4,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
125,2,0,1,0,4,2.4332478999999694,-16.0,1,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
126,2,3,3,1,4,3.7486979000000247,56.0,7,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
127,2,0,0,1,4,3.2495996000000105,-29.5,12,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
128,2,0,1,0,4,1.3172032999998464,-7.0,6,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
129,2,2,3,0,4,3.150243600000067,78.5,13,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
130,2,0,2,0,4,4.749669900000072,-83.5,0,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
131,2,2,3,0,4,2.417185600000039,-7.0,10,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
132,2,0,1,0,4,2.4668506999998954,2.0,14,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
133,2,3,3,1,4,6.199793600000021,47.0,22,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
134,2,2,2,1,4,1.6500674000001254,-74.5,11,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
135,2,3,3,1,4,1.7836805000001732,11.0,22,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
136,2,3,3,1,4,1.2662046999998893,51.5,10,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
137,2,3,3,1,4,1.150014800000008,11.0,4,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
138,2,0,0,1,4,5.000635699999975,-83.5,22,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
139,2,0,0,1,4,2.7170093999998244,-74.5,17,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
140,2,0,2,0,4,1.9998487999998815,-25.0,21,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
141,2,3,3,1,4,3.0670992999998816,60.5,15,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
142,2,2,2,1,4,2.8672518000000764,-25.0,6,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
143,2,3,3,1,4,1.1494824999999764,38.0,4,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
144,2,0,1,0,4,4.116718699999865,-7.0,6,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
145,2,0,2,0,4,2.0840771999999106,-25.0,1,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
146,2,2,2,1,4,1.2000087000001258,-74.5,9,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
147,2,2,2,1,4,2.0340268999998443,-52.0,2,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
148,2,2,3,0,4,0.007820899999842368,11.0,14,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
149,2,3,3,1,4,1.0171843000000536,51.5,7,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
150,2,2,0,0,4,7.217107899999974,-43.0,2,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
151,2,3,1,0,4,1.5009150999999292,65.0,11,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
152,2,0,2,0,4,2.3163590999999997,-20.5,16,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
153,2,0,2,0,4,2.7324902999998812,-74.5,15,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
154,2,3,3,1,4,1.2505223999999089,29.0,7,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
155,2,2,3,0,4,2.500103999999965,87.5,9,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
156,2,2,3,0,4,2.4163568999999825,69.5,24,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
157,2,3,3,1,4,6.18381740000018,87.5,24,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
158,2,0,0,1,4,6.066900600000054,-25.0,11,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
159,2,0,3,0,4,1.200863199999958,-7.0,6,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
160,2,0,3,0,4,10.916316699999925,-2.5,12,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
161,2,3,1,0,4,6.782643300000018,51.5,4,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
162,3,7,7,1,8,3.21614610000006,65.0,24,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
163,3,6,7,0,8,1.7668897999999444,38.0,13,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
164,3,0,2,0,8,5.932285899999897,-11.5,8,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
165,3,7,5,0,8,3.8993208000001687,-65.5,20,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
166,3,4,6,0,8,1.9171924999998282,60.5,4,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
167,3,6,7,0,8,0.7495026999999936,15.5,21,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
168,3,1,3,0,8,1.4999017999998614,-16.0,24,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
169,3,5,6,0,8,3.7667776999999205,56.0,1,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
170,3,2,4,0,8,1.7819769000000178,-25.0,12,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
171,3,5,6,0,8,9.116450600000007,78.5,7,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
172,2,3,3,1,4,8.999836799999912,83.0,23,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
173,2,3,3,1,4,2.3668826999999055,29.0,5,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
174,2,3,1,0,4,2.6670753000000786,24.5,18,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
175,3,4,2,0,8,2.1157223999998678,-2.5,6,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
176,2,1,1,1,4,4.917675000000145,38.0,23,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
177,2,2,0,0,4,4.117501900000207,-47.5,5,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
178,3,4,6,0,8,3.649337100000139,87.5,8,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
179,2,3,3,1,4,2.183849399999872,33.5,16,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
180,2,1,2,0,4,7.3173352999997405,-43.0,14,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
181,2,2,3,0,4,1.4323929000001954,47.0,12,0.3400000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
182,2,2,2,1,4,2.716482900000301,-74.5,14,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
183,2,2,2,1,4,0.9166406000003917,-74.5,20,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
184,2,3,3,1,4,1.716805900000054,11.0,24,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
185,2,0,0,1,4,9.200259800000367,-20.5,19,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
186,2,0,0,1,4,2.0333621999998286,-29.5,8,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
187,2,3,3,1,4,1.7007666999998037,29.0,14,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
188,2,3,1,0,4,12.150424700000258,69.5,7,0.18000000000000002,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
189,2,3,3,1,4,1.0668279000001348,20.0,16,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
190,2,2,2,1,4,2.634271500000068,-47.5,24,0.30000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
191,2,2,3,0,4,1.6997879999998986,-7.0,17,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
192,2,3,3,1,4,1.7660934000000452,65.0,11,0.42000000000000004,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
193,2,1,1,1,4,2.68242680000003,74.0,2,0.1,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
194,2,3,3,1,4,2.7503841000002467,38.0,6,0.38,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
195,2,0,0,1,4,5.4505787999996755,-61.0,12,0.22000000000000003,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
196,2,0,2,0,4,1.9003198000000339,-83.5,1,0.26,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
197,2,2,2,1,4,3.9992723000000296,-79.0,22,0.4600000000000001,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,1,26
198,2,0,0,1,4,7.032839599999988,-38.5,13,0.14,size,orientation,color,0.26,-16.0,16,male,0,2706.1785744,0,26
