Trial_number,Chosen_castle,Chosen_location,Correct_location,Accuracy,Number_of_doors,RT,Current_orientation,Current_color,Current_size,First_feature,Second_feature,Third_feature,Participant_size,Participant_orientation,Participant_number,Participant_gender,Early_exit,Training_time
190,1,1,0,0,2,1.0908922499984328,29.0,2,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
191,1,1,0,0,2,1.5834687079986907,11.0,11,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
192,1,1,1,1,2,0.9246139589995437,-65.5,24,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
193,1,0,0,1,2,1.6491511670028558,-56.5,5,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
194,1,0,0,1,2,0.6164532090006105,20.0,9,0.18000000000000002,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
195,1,0,0,1,2,0.7329611669993028,24.5,5,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
196,1,0,0,1,2,0.8334972499978903,-83.5,4,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
197,1,1,1,1,2,0.7832201669989445,47.0,21,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
198,1,0,0,1,2,0.882940375002363,42.5,9,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
199,1,0,0,1,2,1.0013187499971536,-65.5,1,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
200,1,1,1,1,2,0.6155427500016231,-34.0,16,0.18000000000000002,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
201,1,1,1,1,2,1.2298545419980655,-47.5,23,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
202,1,0,0,1,2,1.4774450000004435,-11.5,12,0.14,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
203,1,0,0,1,2,0.45223737500054995,-16.0,6,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
204,1,0,0,1,2,0.4152949590024946,-65.5,3,0.18000000000000002,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
205,1,1,1,1,2,0.8671799170006125,-70.0,15,0.42000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
206,1,1,1,1,2,1.0884154999985185,60.5,18,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
207,1,0,0,1,2,1.114252708001004,-20.5,0,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
208,1,0,0,1,2,0.5985099579993403,47.0,1,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
209,1,1,1,1,2,0.911940042002243,-74.5,17,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
210,1,0,0,1,2,4.008471582998027,-88.0,5,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
211,1,1,1,1,2,0.9895220830003382,38.0,16,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
212,1,0,0,1,2,1.2393887079997512,87.5,8,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
213,1,0,0,1,2,0.7832628750002186,-16.0,8,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
214,1,0,0,1,2,0.49936316599996644,83.0,7,0.18000000000000002,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
215,1,1,1,1,2,1.065982249998342,-52.0,15,0.18000000000000002,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
216,1,1,1,1,2,0.5106864999979734,11.0,24,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
217,1,0,0,1,2,1.2173757500022475,78.5,1,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
218,1,1,1,1,2,0.9591415830000187,-7.0,23,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
219,1,0,0,1,2,1.5606692080000357,24.5,4,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
220,1,0,0,1,2,0.5303665409992391,-79.0,10,0.42000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
221,1,1,1,1,2,0.8803793340011907,-38.5,13,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
222,4,0,0,1,4,5.631494792000012,-56.5,8,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
223,4,1,1,1,2,1.8623020839986566,-88.0,13,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
224,4,3,3,1,8,4.602694167002483,42.5,10,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
225,4,0,0,1,2,1.2887537919996248,-56.5,10,0.42000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
226,4,1,1,1,2,1.396603666998999,-16.0,23,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
227,4,0,0,1,2,1.879625292000128,24.5,11,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
228,4,1,1,1,2,1.2511154999992868,-61.0,18,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
229,4,5,5,1,8,2.6312973749991215,-47.5,21,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
230,4,2,2,1,4,2.1961154169985093,-16.0,23,0.14,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
231,4,1,1,1,4,1.9358518330009247,20.0,8,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
232,4,3,3,1,4,1.2758240000002843,51.5,13,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
233,4,4,4,1,8,2.246561541000119,-43.0,17,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
234,4,0,0,1,2,1.7846172909994493,47.0,11,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
235,4,1,1,1,2,1.5178030410024803,69.5,18,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
236,4,1,1,1,4,1.8481088330008788,29.0,12,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
237,4,0,0,1,2,1.1828447500010952,-25.0,11,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
238,4,0,0,1,8,2.069528584001091,-7.0,0,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
239,4,0,0,1,4,2.038221875001909,-52.0,6,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
240,4,5,5,1,8,2.158249791998969,-65.5,18,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
241,4,3,3,1,8,3.6468382909988577,78.5,11,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
242,4,3,3,1,8,1.4702938339978573,15.5,10,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
243,4,1,1,1,4,1.4178082500002347,29.0,0,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
244,4,1,1,1,2,2.1999039580005046,-7.0,17,0.18000000000000002,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
245,4,0,0,1,4,3.8619529999996303,-88.0,8,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
246,4,2,2,1,8,2.5371110000014596,6.5,8,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
247,4,0,0,1,4,1.6653919160016812,-25.0,6,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
248,4,1,1,1,4,1.8575421660025313,11.0,0,0.14,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
249,4,6,6,1,8,1.9867390420004085,6.5,13,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
250,4,7,6,0,8,1.5235284589980438,42.5,16,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
251,4,0,0,1,4,2.2657850830000825,-7.0,6,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
252,4,0,0,1,2,1.603553583001485,-34.0,2,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
253,4,0,0,1,2,0.9331041669975093,-65.5,12,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
254,4,6,6,1,8,2.8366797500020766,87.5,21,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
255,4,5,5,1,8,3.869589875001111,-25.0,23,0.42000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
256,4,0,0,1,2,1.0835367910003697,-61.0,8,0.14,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
257,4,2,2,1,4,1.16682262500035,-34.0,13,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
258,4,0,0,1,2,1.137865041000623,-29.5,10,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
259,4,1,1,1,4,1.6338376669991703,6.5,3,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
260,4,1,1,1,2,1.2516154999975697,15.5,22,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
261,4,1,1,1,2,0.8485837079970224,-74.5,21,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
262,4,1,1,1,8,2.2795492080003896,-29.5,3,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
263,4,1,1,1,2,1.2798917079999228,-88.0,21,0.42000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
264,4,1,1,1,2,1.0360050840026815,2.0,15,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
265,4,5,5,1,8,8.529438458997902,-65.5,18,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
266,4,2,2,1,8,1.530150708000292,47.0,3,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
267,4,0,0,1,2,1.1963766670014593,78.5,1,0.1,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
268,4,3,3,1,4,2.1691923329999554,47.0,15,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
269,4,7,6,0,8,3.1725101670017466,74.0,24,0.30000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
270,4,0,0,1,4,2.3829039160009415,-16.0,7,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
271,4,1,1,1,4,3.4799778339984186,6.5,6,0.4600000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
272,4,3,3,1,8,2.196558958999958,51.5,9,0.42000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
273,4,1,1,1,2,1.3536015419995238,33.5,19,0.22000000000000003,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
274,4,0,0,1,4,1.2882577499985928,-56.5,4,0.42000000000000004,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
275,4,2,2,1,4,1.6903435419990274,-56.5,20,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
276,4,5,5,1,8,2.250254209000559,-11.5,18,0.3400000000000001,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
277,4,5,5,1,8,1.5867554169999494,-61.0,13,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
278,4,1,1,1,4,1.5005131249999977,11.0,8,0.38,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
279,4,1,1,1,2,1.0182472499982396,-52.0,13,0.14,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
280,4,6,6,1,8,2.7888000829989323,47.0,24,0.18000000000000002,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
281,4,3,3,1,4,1.855302792002476,87.5,17,0.26,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
282,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
283,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
284,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
285,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
286,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
287,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
288,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
289,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
290,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
291,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
292,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
293,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
294,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
295,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
296,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
297,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
298,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
299,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
300,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
301,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
302,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
303,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
304,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
305,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
306,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
307,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
308,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
309,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
310,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
311,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
313,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
314,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
315,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
316,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
317,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
318,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
319,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
320,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
321,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
322,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
323,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
324,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
325,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
326,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
327,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
328,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
329,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
330,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
331,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
332,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,color,orientation,size,0.3400000000000001,-2.5,804,male,1,1056.0246858330029
