,First_feature,Second_feature,Third_feature,Correct_response_1,Correct_response_2,Correct_response_3,Trial_nr,Choice,Reward,probability_1,probability_2,probability_3,PE_1,PE_2,PE_3,LP_1,LP_2,LP_3,Nov_1,Nov_2,Nov_3,weight_PE,weight_LP,weight_Nov,model_1_probability,model_2_probability,model_3_probability
180,1,1.0,0.0,1.0,3.0,6.0,180.0,2.0,0.0,0.7020869780705974,0.355949480725,0.2930150108165112,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.3461955441189567,0.5526160639765586,0.10118839190448467
181,0,0.0,0.0,0.0,0.0,0.0,181.0,1.0,1.0,0.7020869780705974,0.37527099630325,0.2930150108165112,0.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,4.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.48249384971494336,0.400308075062127,0.11719807522292952
182,0,0.0,0.0,0.0,0.0,0.0,182.0,1.0,0.0,0.7110243687284795,0.37527099630325,0.2930150108165112,1.0,1.0,3.0,-1.0,1.0,3.0,0.0,2.0,5.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6372680068448713,0.286316385674491,0.07641560748063769
183,1,0.0,1.0,1.0,2.0,5.0,183.0,2.0,1.0,0.7196936376666251,0.37527099630325,0.2930150108165112,1.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,6.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.35205137844304,0.5114473245474578,0.13650129700950206
184,1,0.0,0.0,1.0,2.0,4.0,184.0,3.0,0.0,0.7196936376666251,0.3940128664141525,0.2930150108165112,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.2818516380264363,0.6273306055046075,0.09081775646895611
185,1,0.0,0.0,1.0,2.0,4.0,185.0,2.0,0.0,0.7196936376666251,0.3940128664141525,0.31422456049201586,1.0,1.0,2.0,1.0,-1.0,2.0,3.0,0.0,1.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.29693794632510456,0.6024920932482043,0.10056996042669117
186,0,0.0,1.0,0.0,0.0,1.0,186.0,2.0,1.0,0.7196936376666251,0.41219248042172796,0.31422456049201586,1.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,2.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5005015597005051,0.3135475442861047,0.18595089601339007
187,1,1.0,1.0,1.0,3.0,7.0,187.0,2.0,0.0,0.7196936376666251,0.42982670600907613,0.31422456049201586,1.0,1.0,2.0,1.0,-1.0,2.0,5.0,0.0,3.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.32793508262430165,0.5502274899664739,0.12183742740922462
188,0,1.0,1.0,0.0,1.0,3.0,188.0,1.0,1.0,0.7196936376666251,0.44693190482880385,0.31422456049201586,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5289804436094624,0.27448792615625767,0.19653163023428
189,1,1.0,1.0,1.0,3.0,7.0,189.0,1.0,1.0,0.7281028285366263,0.44693190482880385,0.31422456049201586,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,5.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5825399831400602,0.2617277828041703,0.1557322340557695
190,0,0.0,1.0,0.0,0.0,1.0,190.0,2.0,1.0,0.7362597436805275,0.44693190482880385,0.31422456049201586,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,6.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5365534977670636,0.29055914477785827,0.17288735745507808
191,0,0.0,0.0,0.0,0.0,0.0,191.0,2.0,1.0,0.7362597436805275,0.46352394768393973,0.31422456049201586,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,7.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.43092880807937506,0.43021804271898906,0.13885314920163586
192,1,0.0,0.0,1.0,2.0,4.0,192.0,2.0,0.0,0.7362597436805275,0.47961822925342157,0.31422456049201586,0.0,1.0,2.0,0.0,-1.0,2.0,3.0,0.0,8.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.46500500494699654,0.38516187152806214,0.1498331235249413
193,0,0.0,0.0,0.0,0.0,0.0,193.0,1.0,1.0,0.7362597436805275,0.49522968237581894,0.31422456049201586,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,9.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6237456691209332,0.17527205994588246,0.20098227093318424
194,0,0.0,0.0,0.0,0.0,0.0,194.0,2.0,0.0,0.7441719513701117,0.49522968237581894,0.31422456049201586,0.0,2.0,2.0,0.0,-1.0,2.0,1.0,0.0,10.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5095529819815771,0.25113294881217674,0.2393140692062462
195,1,0.0,1.0,1.0,2.0,5.0,195.0,1.0,1.0,0.7441719513701117,0.5103727919045443,0.31422456049201586,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,11.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.6217459087429744,0.08624806107938991,0.2920060301776357
196,0,1.0,0.0,0.0,1.0,2.0,196.0,1.0,0.0,0.7518467928290083,0.5103727919045443,0.31422456049201586,1.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0,12.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5592593895852395,0.12363311515841914,0.31710749525634147
197,0,0.0,1.0,0.0,0.0,1.0,197.0,1.0,1.0,0.7592913890441381,0.5103727919045443,0.31422456049201586,0.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,13.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.30093236495746395,0.19609699534019404,0.502970639702342
198,0,0.0,0.0,0.0,0.0,0.0,198.0,1.0,0.0,0.7665126473728139,0.5103727919045443,0.31422456049201586,1.0,2.0,2.0,-1.0,2.0,2.0,0.0,4.0,14.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.5355185460779572,0.13029271123360653,0.33418874268843624
199,0,1.0,1.0,0.0,1.0,3.0,199.0,2.0,0.0,0.7735172679516295,0.5103727919045443,0.31422456049201586,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,15.0,-0.8942850956707883,0.0925414969702606,0.9419223870177105,0.26284252785782647,0.20678165907488674,0.5303758130672868
